,,position,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
Serie_A,2020,10,Verona,38,10,13,15,43,48,43,47.96816499999999,4.968164999999992,45.684310999999994,52.45181099999999,4.451810999999992,47.122789999999995,-1.4384790000000005,9.002272778694657,10.159041782019152,226,252,49.6215,6.6214999999999975
Serie_A,2020,11,Genoa,38,10,12,16,47,58,42,40.71210979999999,-6.287890200000007,37.666911799999994,62.68223499999999,4.6822349999999915,57.353306999999994,-19.6863952,14.864498902584907,10.940379158404186,146,316,38.5967,-3.4033000000000015
Serie_A,2020,12,Bologna,38,10,11,17,51,65,41,57.533429,6.533428999999998,54.389114,67.59128999999999,2.5912899999999865,60.607817999999995,-6.218703999999998,9.965644235027547,10.995364727238321,224,297,49.3561,8.356099999999998
Serie_A,2020,13,Udinese,38,10,10,18,42,58,40,48.2359499,6.235949900000001,45.1907549,56.37765739999999,-1.6223426000000103,45.719575400000004,-0.5288205000000008,16.438458698003966,9.675981874272829,221,258,48.9141,8.914099999999998
Serie_A,2020,14,Fiorentina,38,9,13,16,47,59,40,46.200452999999996,-0.799547000000004,41.632697,62.023305,3.0233050000000006,53.516531,-11.883834,13.45339626928055,9.555109480106744,186,228,42.985099999999996,2.9850999999999956
Serie_A,2020,15,Spezia,38,9,12,17,52,72,39,47.89874569999999,-4.101254300000008,44.092247699999994,70.58547100000001,-1.4145289999999875,62.87335900000001,-18.7811113,11.88014827909653,11.441905800960782,202,260,39.5221,0.5221000000000018
Serie_A,2020,16,Torino,38,7,16,15,50,69,37,49.600598000000005,-0.3994019999999949,44.919856,64.220508,-4.779492000000005,56.590734,-11.670878000000002,11.709636597684478,9.543563367922363,165,261,44.6822,7.682200000000002
Serie_A,2020,17,Cagliari,38,9,10,19,43,59,37,45.60103939999999,2.6010393999999906,41.794543399999995,65.263162,6.263161999999994,61.456672999999995,-19.6621296,14.25793116471526,10.003681164770612,214,329,41.12580000000001,4.125800000000012
Serie_A,2020,18,Benevento,38,7,12,19,40,75,33,38.653000999999996,-1.3469990000000038,33.175642999999994,70.476685,-4.523314999999997,66.57207899999999,-33.396435999999994,15.324951861419029,8.612673660353801,205,302,32.7468,-0.25319999999999965
Serie_A,2020,19,Crotone,38,6,5,27,45,92,23,39.640285999999996,-5.359714000000004,32.78869,77.482685,-14.517314999999996,73.67618100000001,-40.88749100000001,13.593847086452893,9.50461127830603,164,301,29.8733,6.8733
Serie_A,2020,20,Parma Calcio 1913,38,3,11,24,39,83,20,42.97962659999999,3.979626599999989,39.17325059999999,66.69014500000002,-16.309854999999985,64.40624500000001,-25.232994399999995,12.991955605221492,12.10433572666082,171,292,37.494400000000006,17.494400000000006
Serie_A,2021,1,AC Milan,38,26,8,4,69,31,86,67.33810799999999,-1.6618920000000088,61.159034,34.63134,3.6313400000000016,30.824845,30.334189,9.251116943620046,12.36321349468831,301,184,72.8156,-13.184399999999997
Serie_A,2021,2,Inter,38,25,9,4,84,32,84,90.384111,6.384111000000004,81.793343,39.877886999999994,7.877886999999994,36.83268199999999,44.960660999999995,11.107027800466344,18.371331305836662,408,186,80.69999999999999,-3.3000000000000114
Serie_A,2021,3,Napoli,38,24,7,7,74,31,79,63.642916,-10.357084,52.911833,34.4049619,3.4049619000000035,33.643661900000005,19.268171100000004,10.786302486401842,18.194412970459528,351,210,72.02560000000001,-6.974399999999989
Serie_A,2021,4,Juventus,38,20,10,8,57,37,70,60.83024679999999,3.8302467999999905,56.26245679999999,40.439116000000006,3.4391160000000056,34.963921,21.298535799999996,12.084089505322334,12.93959143002975,262,203,66.212,-3.7879999999999967
Serie_A,2021,5,Lazio,38,18,10,10,77,58,64,59.29086,-17.709139999999998,52.439176100000005,50.100996999999985,-7.899003000000015,45.44453199999999,6.9946441,12.198876831674722,17.428402551395973,316,217,60.959999999999994,-3.0400000000000063
Serie_A,2021,6,Roma,38,18,9,11,59,43,63,66.79509,7.795090000000002,59.79729799999999,42.048979,-0.9510209999999972,37.481185,22.316113,11.988331785698474,12.920418809169144,292,176,68.1802,5.180199999999999
Serie_A,2021,7,Fiorentina,38,19,5,14,59,51,62,62.040947,3.0409470000000027,52.834581,45.23149320000001,-5.76850679999999,41.35204420000001,11.482536800000004,10.500420939426684,14.57834593953686,277,152,61.5629,-0.43710000000000093
Serie_A,2021,8,Atalanta,38,16,11,11,65,48,59,68.72246899999999,3.7224689999999896,64.154709,46.5989073,-1.4010926999999995,42.0311223,22.123586699999997,8.603633212304011,13.874484359814442,391,182,64.4414,5.441400000000002
Serie_A,2021,9,Verona,38,14,11,13,65,59,53,56.385493,-8.614507000000003,50.295107,52.039378,-6.960622000000001,48.86954039999999,1.4255665999999996,8.958121213087232,9.052058009450473,298,204,53.321999999999996,0.3219999999999956
Serie_A,2021,10,Sassuolo,38,13,11,14,64,66,50,59.36034299999999,-4.639657000000007,54.031331,69.96116399999998,3.9611639999999824,63.109481999999986,-9.078150999999998,12.016737345244401,11.612579888526751,268,340,46.95109999999999,-3.0489000000000104
Serie_A,2021,11,Torino,38,13,11,14,46,41,50,53.75350799999999,7.753507999999989,49.185719,41.11245200000001,0.11245200000001176,32.7381611,16.447557900000003,8.436062084861252,11.715016220938205,190,178,58.72589999999999,8.725899999999989
Serie_A,2021,12,Udinese,38,11,14,13,61,58,47,57.170628599999986,-3.8293714000000136,54.12542859999999,54.012162999999994,-3.987837000000006,48.588477999999995,5.536950599999998,13.947062576830524,8.769895935532514,258,256,52.74640000000001,5.746400000000008
Serie_A,2021,13,Bologna,38,12,10,16,44,55,46,45.55217200000001,1.552172000000013,41.74567300000001,58.048438000000004,3.0484380000000044,51.063925999999995,-9.318252999999997,13.99716569620641,10.626582253533527,219,257,43.878900000000016,-2.121099999999984
Serie_A,2021,14,Empoli,38,10,11,17,50,70,41,45.516915,-4.483085000000003,40.18781799999999,74.82202099999999,4.822020999999992,67.209122,-27.021304,10.740352069865299,10.07541146667761,235,373,36.694700000000005,-4.3052999999999955
Serie_A,2021,15,Sampdoria,38,10,6,22,46,63,36,39.090123999999996,-6.909876000000004,35.92026739999999,62.11014600000001,-0.8898539999999926,59.06495400000001,-23.1446866,12.266912382909961,10.439615903552344,218,290,37.3943,1.3943000000000012
Serie_A,2021,16,Spezia,38,10,6,22,41,71,36,41.6489649,0.6489649000000028,37.8286269,69.548185,-1.4518149999999963,59.651295,-21.8226681,15.283265024347944,8.915283827651626,161,347,37.959399999999995,1.9593999999999951
Serie_A,2021,17,Salernitana,38,7,10,21,33,78,31,39.4897489,6.489748900000002,35.6832509,71.41755900000001,-6.582440999999989,65.327199,-29.643948099999996,15.527776208239485,7.426516818370728,175,351,34.4518,3.4517999999999986
Serie_A,2021,18,Cagliari,38,6,12,20,34,68,30,40.74168699999999,6.741686999999992,37.696503,68.55575499999999,0.5557549999999907,60.736273000000004,-23.039770000000004,12.736784334655079,9.614378198734311,179,314,38.6176,8.617600000000003
Serie_A,2021,19,Genoa,38,4,16,18,27,60,28,38.533592799999994,11.533592799999994,33.2045418,60.124385600000004,0.12438560000000365,56.31789560000001,-23.113353799999995,11.324360060200892,8.081716272209915,178,320,38.92790000000001,10.927900000000008
Serie_A,2021,20,Venezia,38,6,9,23,34,69,27,36.15824700000001,2.15824700000001,32.218885,77.360844,8.360844,68.225263,-36.00637799999999,14.403035543890804,9.158178389145078,148,385,28.2927,1.2927
Ligue_1,2014,1,Paris Saint Germain,38,24,11,3,83,36,83,78.41992999999998,-4.5800700000000205,67.77860199999999,28.2403641,-7.759635899999999,25.9600721,41.8185299,7.133794414718909,16.841498904446127,321,116,84.1042,1.1042000000000058
Ligue_1,2014,2,Lyon,38,22,9,7,72,33,75,62.85182900000001,-9.14817099999999,53.63423800000001,41.708588,8.708587999999999,37.148094,16.486144,8.994295824555484,11.970014613940618,202,136,65.6192,-9.380799999999994
Ligue_1,2014,3,Monaco,38,20,11,7,51,26,71,56.60817599999999,5.608175999999993,51.287502999999994,37.618751700000004,11.618751700000004,32.917681699999996,18.369821299999998,8.338964369837457,10.394530185470241,228,132,64.80539999999999,-6.194600000000008
Ligue_1,2014,4,Marseille,38,21,6,11,76,42,69,60.63400000000001,-15.365999999999993,57.593614,36.4068161,-5.5931839,33.366435100000004,24.2271789,6.342344408949729,8.52678474683124,201,126,66.51440000000001,-2.485599999999991
Ligue_1,2014,5,Saint-Etienne,38,19,12,7,51,30,69,46.493418,-4.506582000000002,41.172762000000006,38.244494,8.244494000000003,33.674206,7.4985560000000016,9.445227098571173,11.279169455733546,198,124,58.69820000000001,-10.301799999999993
Ligue_1,2014,6,Bordeaux,38,17,12,9,47,44,63,48.213256,1.2132560000000012,42.13249,43.08863,-0.911369999999998,37.768028,4.3644620000000005,9.811080216380237,11.579723996909605,204,139,55.7853,-7.214700000000001
Ligue_1,2014,7,Lille,38,16,8,14,43,42,56,40.91705599999999,-2.082944000000012,34.812373,44.2154493,2.215449300000003,41.9351683,-7.122795300000001,9.512659866883729,10.75754026731311,170,150,50.7832,-5.216799999999999
Ligue_1,2014,8,Montpellier,38,16,8,14,46,39,56,45.389124100000004,-0.6108758999999964,40.828551100000006,42.454657999999995,3.454657999999995,39.308372999999996,1.5201780999999992,9.04157051646187,6.414752594858847,152,166,52.7631,-3.2368999999999986
Ligue_1,2014,9,Rennes,38,13,11,14,35,42,50,37.44314200000001,2.443142000000009,35.162858,38.924864,-3.0751360000000005,35.124377,0.038481000000000654,12.777381612648908,12.662490917507483,169,148,49.5838,-0.41620000000000346
Ligue_1,2014,10,Guingamp,38,15,4,19,41,55,49,37.85135269999999,-3.1486473000000075,32.5306637,45.12008300000001,-9.879916999999992,39.799417000000005,-7.2687533,12.719185053129422,7.071668788594002,122,211,47.47850000000001,-1.521499999999989
Ligue_1,2014,11,Nice,38,13,9,16,44,53,48,45.1948945,1.1948944999999966,42.1545205,48.003810000000016,-4.996189999999984,41.92303900000001,0.231481499999999,8.023504574834671,7.487107256580521,134,169,50.4905,2.4904999999999973
Ligue_1,2014,12,SC Bastia,38,12,11,15,37,46,47,30.253389999999996,-6.746610000000004,26.452920699999996,44.64250900000001,-1.357490999999989,39.321858000000006,-12.868937299999997,9.529742336291852,8.896307446968736,98,201,44.4409,-2.559100000000001
Ligue_1,2014,13,Caen,38,12,10,16,54,55,46,41.400288,-12.599711999999997,36.839781,59.07208199999999,4.0720819999999875,47.39596799999999,-10.556187000000003,12.368091987653386,7.2979090133839035,118,229,40.9799,-5.020099999999999
Ligue_1,2014,14,Nantes,38,11,12,15,29,40,45,36.080293000000005,7.080293000000005,31.504941000000002,39.62447050000001,-0.37552949999999186,36.584154500000004,-5.0792135,10.257482815519284,9.632300701473875,124,127,49.13150000000001,4.13150000000001
Ligue_1,2014,15,Reims,38,12,8,18,47,66,44,43.448784999999994,-3.5512150000000062,41.168496000000005,58.568456000000005,-7.431543999999995,53.233594000000004,-12.065098,11.080865672606173,10.398169102084866,131,157,43.04089999999999,-0.9591000000000065
Ligue_1,2014,16,Lorient,38,12,7,19,44,50,43,41.03551100000001,-2.9644889999999933,37.23508900000001,52.504605999999995,2.5046059999999954,47.184006,-9.948917000000002,13.110553969818604,11.238167930723236,151,187,43.970400000000005,0.970400000000005
Ligue_1,2014,17,Toulouse,38,12,6,20,43,64,42,40.672932200000005,-2.3270677999999947,37.63254720000001,45.666611,-18.333388999999997,39.58583700000001,-1.9532898000000005,7.508604988798507,9.231288854872373,184,165,46.4203,4.4202999999999975
Ligue_1,2014,18,Evian Thonon Gaillard,38,11,4,23,41,62,37,33.8978481,-7.102151900000003,32.3776581,54.614109000000006,-7.385890999999994,48.53332900000001,-16.1556709,9.522563838297467,9.391400146204031,104,191,38.242999999999995,1.242999999999995
Ligue_1,2014,19,Metz,38,7,9,22,31,61,30,37.5191001,6.519100100000003,29.812443099999996,48.691990000000004,-12.308009999999996,44.891519,-15.0790759,11.213567358951284,8.603492408958148,132,204,42.98909999999999,12.989099999999993
Ligue_1,2014,20,Lens,38,7,8,23,32,61,29,38.410737000000005,6.410737000000005,32.025966000000004,55.323721,-5.676279000000001,48.482860699999996,-16.456894700000003,11.428685621750537,8.485849213804173,131,196,42.35889999999999,13.358899999999991
Ligue_1,2015,1,Paris Saint Germain,38,30,6,2,102,19,96,86.20095099999998,-15.799049000000025,79.95501099999998,24.3654916,5.365491599999999,22.085204599999997,57.86980640000001,6.68879900944364,20.325039214366132,341,121,90.27479999999998,-5.725200000000015
Ligue_1,2015,2,Lyon,38,19,8,11,67,43,65,63.008171000000004,-3.9918289999999956,59.967801,38.008801999999996,-4.991198000000004,36.488622,23.479179000000002,6.404365375105762,14.374665629058631,294,114,68.6877,3.6877000000000066
Ligue_1,2015,3,Monaco,38,17,14,7,57,50,65,58.128595,1.1285949999999971,52.807922999999995,48.81241,-1.1875900000000001,46.532116,6.275807000000001,9.014589011428408,9.595903431104892,154,197,59.389900000000004,-5.610099999999996
Ligue_1,2015,4,Nice,38,18,9,11,58,41,63,45.23132199999999,-12.768678000000008,41.43085099999999,47.70787200000001,6.707872000000009,43.907386,-2.476535,10.186318759958423,12.469680404824965,167,190,51.990300000000005,-11.009699999999995
Ligue_1,2015,5,Lille,38,15,15,8,39,27,60,41.69368160000001,2.693681600000012,39.41339160000001,35.79477759999999,8.794777599999989,31.9817356,7.431656000000001,8.244871011761632,9.352145704101275,192,154,55.973099999999995,-4.026900000000005
Ligue_1,2015,6,Saint-Etienne,38,17,7,14,42,37,58,45.46343100000001,3.463431000000007,41.66295800000001,44.65843639999999,7.658436399999992,42.3781554,-0.7151974000000004,8.168989413818833,12.143830028927502,195,190,53.6276,-4.372399999999999
Ligue_1,2015,7,Caen,38,16,6,16,39,52,54,43.900051999999995,4.900051999999995,39.339464,49.69084099999999,-2.309159000000008,48.170660999999996,-8.831197000000003,13.505886388984376,7.086915015382507,137,234,49.478699999999996,-4.521300000000004
Ligue_1,2015,8,Rennes,38,13,13,12,52,54,52,42.905323,-9.094676999999997,37.443228000000005,47.02260499999999,-6.9773950000000085,44.74232,-7.299092000000002,10.633879267791727,10.881190153681539,169,197,49.6253,-2.374699999999997
Ligue_1,2015,9,Angers,38,13,11,14,40,38,50,36.583386000000004,-3.4166139999999956,31.262897999999996,41.019194,3.019193999999999,37.218714000000006,-5.9558159999999996,15.361199498835578,8.231313927127752,99,176,46.151900000000005,-3.848099999999995
Ligue_1,2015,10,Bordeaux,38,12,14,12,50,57,50,46.362351000000004,-3.637648999999996,44.842151,48.668372999999995,-8.331627000000005,43.347702,1.4944490000000004,9.479209633139439,9.187169732739328,173,151,51.4828,1.4827999999999975
Ligue_1,2015,11,SC Bastia,38,14,8,16,36,42,50,29.5139365,-6.4860635,27.993741500000002,48.357946999999996,6.357946999999996,43.797377999999995,-15.803636499999996,12.146607188050872,7.689613475860247,123,209,37.8255,-12.174500000000002
Ligue_1,2015,12,Montpellier,38,14,7,17,49,47,49,43.137234,-5.862766000000001,40.856952,44.332012999999996,-2.6679870000000037,42.051713,-1.194761,10.716142713082489,9.56426904494831,155,149,52.078199999999995,3.0781999999999954
Ligue_1,2015,13,Nantes,38,12,12,14,33,44,48,36.40285599999999,3.4028559999999928,36.40285599999999,42.441769999999984,-1.558230000000016,38.64128869999999,-2.2384326999999993,9.908935151650633,10.740780715053564,198,185,48.84850000000001,0.8485000000000085
Ligue_1,2015,14,Marseille,38,10,18,10,48,42,48,48.88879499999999,0.8887949999999876,45.84841299999999,42.667823999999996,0.667823999999996,37.347143,8.501270000000002,7.913905627068921,11.006175455267798,202,167,55.46809999999999,7.468099999999993
Ligue_1,2015,15,Lorient,38,11,13,14,47,58,46,42.311264,-4.688735999999999,36.990599700000004,52.31099100000001,-5.6890089999999915,50.03070600000001,-13.0401063,13.346163225608551,9.456295888012576,171,206,45.75530000000001,-0.24469999999998748
Ligue_1,2015,16,Guingamp,38,11,11,16,47,56,44,41.349734299999994,-5.650265700000006,38.309348299999996,46.27463200000001,-9.725367999999989,40.95418000000001,-2.6448317000000006,13.530417330404083,7.999897020276373,157,208,48.866600000000005,4.866600000000005
Ligue_1,2015,17,Toulouse,38,9,13,16,45,55,40,50.33194999999999,5.331949999999992,44.25118799999999,39.8018285,-15.1981715,38.140212500000004,6.1109754999999994,9.749151895595977,7.584764850956355,190,172,59.15539999999999,19.155399999999993
Ligue_1,2015,18,Reims,38,10,9,19,44,57,39,42.869502,-1.130498000000003,40.57665599999999,52.916627,-4.083373000000002,50.636347,-10.059691,10.559443785956823,9.84340018138962,141,170,46.1258,7.125799999999998
Ligue_1,2015,19,GFC Ajaccio,38,8,13,17,37,58,37,32.521336399999996,-4.478663600000004,29.480966399999993,45.257307700000005,-12.742692299999995,41.456822700000004,-11.9758563,10.822892621424828,10.479798474431094,171,145,41.96490000000001,4.964900000000007
Ligue_1,2015,20,Troyes,38,3,9,26,28,83,18,36.589198999999994,8.589198999999994,34.308907,73.28332800000003,-9.716671999999974,63.236897000000006,-28.927990000000005,12.099608571183783,10.468527132784315,187,281,28.851900000000004,10.851900000000004
Ligue_1,2016,1,Monaco,38,30,5,3,107,31,95,76.03698,-30.96302,67.675954,34.893628,3.8936279999999996,31.093205,36.582749,9.587802849671652,12.331291032397742,226,139,78.0559,-16.944100000000006
Ligue_1,2016,2,Paris Saint Germain,38,27,6,5,83,27,87,82.16239900000001,-0.8376009999999923,74.561456,24.247968,-2.752032,21.967678999999997,52.593776999999996,8.026454336163468,20.293990931161503,329,95,87.21949999999998,0.21949999999998226
Ligue_1,2016,3,Nice,38,22,12,4,63,36,78,51.536786000000006,-11.463213999999994,45.45608000000001,50.886751,14.886750999999997,47.846363,-2.3902829999999984,12.564325681762611,13.360493795579005,198,173,53.4685,-24.5315
Ligue_1,2016,4,Lyon,38,21,4,13,80,48,67,71.129286,-8.870714000000007,60.488026,41.027933000000004,-6.972066999999996,36.467369,24.020657000000003,7.167148565099412,12.883241806256052,274,143,69.0714,2.071399999999997
Ligue_1,2016,5,Marseille,38,17,11,10,57,41,62,53.828312999999994,-3.1716870000000057,50.78795099999999,47.325040300000005,6.325040300000005,45.8048503,4.9831007000000005,9.359948495260126,13.027878767751123,197,185,56.8396,-5.160400000000003
